,CUS,ANS
4726,CUST0000052443,0.0
4727,CUST0000051975,0.0
4728,CUST0000051933,0.0
4729,CUST0000051369,0.0
4730,CUST0000050558,0.0
4731,CUST0000050344,0.0
4732,CUST0000050331,0.0
4733,CUST0000050163,1.0
4734,CUST0000050133,1.0
4735,CUST0000049880,0.0
4736,CUST0000049621,0.0
4737,CUST0000049612,0.0
4738,CUST0000049591,0.0
4739,CUST0000049454,0.0
4740,CUST0000049424,0.0
4741,CUST0000049271,1.0
4742,CUST0000049075,0.0
4743,CUST0000048950,1.0
4744,CUST0000048357,0.0
4745,CUST0000048320,0.0
4746,CUST0000048286,0.0
4747,CUST0000048202,0.0
4748,CUST0000048128,1.0
4749,CUST0000048091,0.0
4750,CUST0000047909,0.0
4751,CUST0000047889,0.0
4752,CUST0000047548,0.0
4753,CUST0000047261,1.0
4754,CUST0000047027,0.0
4755,CUST0000047009,1.0
4756,CUST0000046773,1.0
4757,CUST0000046755,0.0
4758,CUST0000046609,1.0
4759,CUST0000046594,0.0
4760,CUST0000046556,0.0
4761,CUST0000046348,0.0
4762,CUST0000046097,0.0
4763,CUST0000045979,0.0
4764,CUST0000045451,0.0
4765,CUST0000044868,1.0
4766,CUST0000044856,0.0
4767,CUST0000044799,1.0
4768,CUST0000044673,1.0
4769,CUST0000044470,1.0
4770,CUST0000044201,1.0
4771,CUST0000043446,1.0
4772,CUST0000043417,0.0
4773,CUST0000043090,0.0
4774,CUST0000043076,0.0
4775,CUST0000042928,1.0
4776,CUST0000042921,0.0
4777,CUST0000042509,1.0
4778,CUST0000042419,0.0
4779,CUST0000042355,1.0
4780,CUST0000042324,0.0
4781,CUST0000042310,0.0
4782,CUST0000042133,0.0
4783,CUST0000041920,1.0
4784,CUST0000041792,0.0
4785,CUST0000041705,1.0
4786,CUST0000041637,0.0
4787,CUST0000041397,0.0
4788,CUST0000041315,0.0
4789,CUST0000041292,1.0
4790,CUST0000041142,0.0
4791,CUST0000040819,0.0
4792,CUST0000040788,0.0
4793,CUST0000040366,0.0
4794,CUST0000040270,0.0
4795,CUST0000039924,1.0
4796,CUST0000039828,0.0
4797,CUST0000039817,1.0
4798,CUST0000039589,0.0
4799,CUST0000039473,0.0
4800,CUST0000039202,0.0
4801,CUST0000039024,0.0
4802,CUST0000038793,1.0
4803,CUST0000038166,0.0
4804,CUST0000038162,0.0
4805,CUST0000038061,1.0
4806,CUST0000038037,0.0
4807,CUST0000037843,1.0
4808,CUST0000037746,0.0
4809,CUST0000037542,1.0
4810,CUST0000037401,1.0
4811,CUST0000037150,0.0
4812,CUST0000036792,1.0
4813,CUST0000036781,1.0
4814,CUST0000035935,1.0
4815,CUST0000034450,0.0
4816,CUST0000034375,0.0
4817,CUST0000034023,0.0
4818,CUST0000033514,0.0
4819,CUST0000033395,0.0
4820,CUST0000033304,0.0
4821,CUST0000032813,0.0
4822,CUST0000032697,1.0
4823,CUST0000032568,0.0
4824,CUST0000031996,1.0
4825,CUST0000031564,1.0
4826,CUST0000031428,0.0
4827,CUST0000030585,0.0
4828,CUST0000030521,0.0
4829,CUST0000030374,0.0
4830,CUST0000030086,1.0
4831,CUST0000029952,1.0
4832,CUST0000029729,0.0
4833,CUST0000029587,0.0
4834,CUST0000029392,0.0
4835,CUST0000029326,1.0
4836,CUST0000029233,1.0
4837,CUST0000029009,0.0
4838,CUST0000028627,0.0
4839,CUST0000028257,1.0
4840,CUST0000028109,0.0
4841,CUST0000028077,1.0
4842,CUST0000028030,1.0
4843,CUST0000027873,0.0
4844,CUST0000027371,1.0
4845,CUST0000027294,1.0
4846,CUST0000027188,0.0
4847,CUST0000026911,0.0
4848,CUST0000026732,0.0
4849,CUST0000026547,0.0
4850,CUST0000026426,1.0
4851,CUST0000025691,0.0
4852,CUST0000025682,1.0
4853,CUST0000025672,1.0
4854,CUST0000025657,0.0
4855,CUST0000025448,0.0
4856,CUST0000025292,1.0
4857,CUST0000025221,1.0
4858,CUST0000025217,1.0
4859,CUST0000024896,0.0
4860,CUST0000024790,1.0
4861,CUST0000024653,0.0
4862,CUST0000024551,0.0
4863,CUST0000024442,1.0
4864,CUST0000023985,1.0
4865,CUST0000023876,0.0
4866,CUST0000023874,1.0
4867,CUST0000023729,0.0
4868,CUST0000023618,0.0
4869,CUST0000023406,0.0
4870,CUST0000023371,1.0
4871,CUST0000023291,0.0
4872,CUST0000022814,0.0
4873,CUST0000022415,1.0
4874,CUST0000022316,1.0
4875,CUST0000022234,0.0
4876,CUST0000021723,0.0
4877,CUST0000021287,0.0
4878,CUST0000021007,0.0
4879,CUST0000020908,0.0
4880,CUST0000020571,0.0
4881,CUST0000020029,0.0
4882,CUST0000019987,1.0
4883,CUST0000019986,1.0
4884,CUST0000019980,1.0
4885,CUST0000019629,0.0
4886,CUST0000019499,1.0
4887,CUST0000019337,1.0
4888,CUST0000019017,1.0
4889,CUST0000018943,0.0
4890,CUST0000018911,0.0
4891,CUST0000018830,1.0
4892,CUST0000018583,0.0
4893,CUST0000018545,1.0
4894,CUST0000018482,1.0
4895,CUST0000018390,0.0
4896,CUST0000018190,0.0
4897,CUST0000017968,1.0
4898,CUST0000017681,1.0
4899,CUST0000017545,0.0
4900,CUST0000017220,1.0
4901,CUST0000017071,1.0
4902,CUST0000017060,1.0
4903,CUST0000016975,0.0
4904,CUST0000016376,0.0
4905,CUST0000016305,0.0
4906,CUST0000016087,0.0
4907,CUST0000015976,0.0
4908,CUST0000015949,0.0
4909,CUST0000015843,0.0
4910,CUST0000015147,1.0
4911,CUST0000014944,1.0
4912,CUST0000014942,0.0
4913,CUST0000014855,1.0
4914,CUST0000014840,0.0
4915,CUST0000014549,0.0
4916,CUST0000014241,1.0
4917,CUST0000013725,0.0
4918,CUST0000013675,1.0
4919,CUST0000013530,1.0
4920,CUST0000013461,1.0
4921,CUST0000013075,0.0
4922,CUST0000012535,0.0
4923,CUST0000012470,0.0
4924,CUST0000012357,0.0
4925,CUST0000012241,0.0
4926,CUST0000012055,0.0
4927,CUST0000011873,0.0
4928,CUST0000011647,0.0
4929,CUST0000011546,1.0
4930,CUST0000011232,1.0
4931,CUST0000011182,1.0
4932,CUST0000011068,0.0
4933,CUST0000010950,0.0
4934,CUST0000010921,0.0
4935,CUST0000010805,0.0
4936,CUST0000010712,0.0
4937,CUST0000010532,1.0
4938,CUST0000010509,0.0
4939,CUST0000010288,0.0
4940,CUST0000009875,1.0
4941,CUST0000009737,0.0
4942,CUST0000009537,0.0
4943,CUST0000009422,0.0
4944,CUST0000008910,0.0
4945,CUST0000008879,0.0
4946,CUST0000008716,0.0
4947,CUST0000008640,1.0
4948,CUST0000008483,0.0
4949,CUST0000008235,1.0
4950,CUST0000008206,1.0
4951,CUST0000008112,1.0
4952,CUST0000007988,0.0
4953,CUST0000007634,1.0
4954,CUST0000007540,1.0
4955,CUST0000007046,0.0
4956,CUST0000006976,0.0
4957,CUST0000006445,0.0
4958,CUST0000006394,0.0
4959,CUST0000006239,0.0
4960,CUST0000005874,0.0
4961,CUST0000005739,0.0
4962,CUST0000005388,0.0
4963,CUST0000005053,0.0
4964,CUST0000004825,0.0
4965,CUST0000004696,0.0
4966,CUST0000004457,0.0
4967,CUST0000004287,0.0
4968,CUST0000004239,0.0
4969,CUST0000003603,0.0
4970,CUST0000003447,0.0
4971,CUST0000003347,0.0
4972,CUST0000003190,0.0
4973,CUST0000002678,0.0
4974,CUST0000002623,1.0
4975,CUST0000002245,1.0
4976,CUST0000002218,0.0
4977,CUST0000001962,1.0
4978,CUST0000001480,0.0
4979,CUST0000001437,0.0
4980,CUST0000001400,1.0
4981,CUST0000001392,0.0
4982,CUST0000001148,0.0
4983,CUST0000001098,0.0
4984,CUST0000001058,1.0
4985,CUST0000001052,0.0
4986,CUST0000000679,1.0
4987,CUST0000000055,0.0
4988,CUST0000000013,0.0
4989,CUST0000179646,1.0
4990,CUST0000234349,1.0
4991,CUST0000435931,1.0
4992,CUST0000560629,1.0
4993,CUST0000317882,1.0
4994,CUST0000506636,1.0
4995,CUST0000267589,1.0
4996,CUST0000043639,1.0
4997,CUST0000563760,1.0
4998,CUST0000400826,1.0
4999,CUST0000983981,1.0
