,CUST_CODE,LAST_WEEK,LAST_DATE,TOTAl_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_XX,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,CHURN
1376,CUST0000754753,200612,2006-05-17,8,29.28,0,14,0,0,0,7,7,0,12,0,2,4,4,4,0,2,14,0,0,0,0
1377,CUST0000760686,200607,2006-04-14,1,2.06,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1378,CUST0000760937,200612,2006-05-20,10,55.28000000000001,18,0,0,0,0,11,7,0,18,0,0,1,9,4,4,0,18,0,0,0,0
1379,CUST0000762076,200612,2006-05-19,3,7.949999999999998,0,0,6,0,0,3,3,0,6,0,0,4,0,2,0,0,6,0,0,0,0
1380,CUST0000766169,200613,2006-05-28,7,56.57,0,26,0,0,0,24,2,0,22,4,0,23,0,3,0,0,26,0,0,0,0
1381,CUST0000768294,200614,2006-05-31,3,11.38,0,7,0,0,4,0,3,0,3,4,0,3,0,4,0,0,7,0,0,0,0
1382,CUST0000774924,200613,2006-05-27,3,9.27,0,0,5,0,0,0,5,0,5,0,0,1,2,0,2,0,5,0,0,0,0
1383,CUST0000775212,200614,2006-05-31,20,56.36,0,40,0,0,6,16,18,0,34,6,0,15,19,5,1,0,40,0,0,0,0
1384,CUST0000783073,200614,2006-05-31,12,28.34,0,0,27,0,0,15,12,0,27,0,0,21,4,2,0,0,27,0,0,0,0
1385,CUST0000785769,200613,2006-05-28,3,85.63,0,0,13,0,8,3,2,0,13,0,0,13,0,0,0,0,13,0,0,0,0
1386,CUST0000786243,200612,2006-05-20,9,24.95,0,18,0,0,0,12,6,0,18,0,0,10,6,2,0,0,4,0,0,14,0
1387,CUST0000792811,200614,2006-05-31,2,16.32,0,0,4,0,0,0,4,0,4,0,0,2,2,0,0,0,2,0,2,0,0
1388,CUST0000795313,200607,2006-04-13,1,5.61,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1389,CUST0000803065,200607,2006-04-16,1,2.86,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0
1390,CUST0000813105,200607,2006-04-12,1,1.85,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1391,CUST0000835270,200613,2006-05-25,2,2.52,3,0,0,0,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,3,0
1392,CUST0000840136,200612,2006-05-18,3,29.59,0,7,0,0,0,3,4,0,7,0,0,0,4,0,3,0,7,0,0,0,0
1393,CUST0000841880,200611,2006-05-12,4,22.37,0,11,0,0,0,8,3,0,11,0,0,3,0,5,3,0,11,0,0,0,0
1394,CUST0000865213,200612,2006-05-18,1,3.18,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1
1395,CUST0000872317,200614,2006-05-30,4,11.510000000000002,0,0,8,0,0,7,1,0,8,0,0,5,0,0,3,0,0,0,8,0,0
1396,CUST0000872792,200613,2006-05-23,21,38.37000000000001,0,0,28,0,0,5,23,0,28,0,0,2,14,4,8,0,1,27,0,0,0
1397,CUST0000875803,200610,2006-05-02,3,10.78,4,0,0,0,0,0,4,0,4,0,0,2,2,0,0,0,4,0,0,0,0
1398,CUST0000876718,200611,2006-05-13,4,6.52,0,0,8,0,0,5,3,0,8,0,0,8,0,0,0,0,2,6,0,0,0
1399,CUST0000881571,200612,2006-05-19,1,6.2,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,1
1400,CUST0000885962,200612,2006-05-17,2,10.25,0,5,0,0,0,4,1,0,5,0,0,5,0,0,0,0,0,5,0,0,0
1401,CUST0000886084,200614,2006-05-29,6,38.18,0,0,20,0,0,16,4,0,20,0,0,14,4,0,2,0,10,10,0,0,0
1402,CUST0000888718,200614,2006-05-31,6,19.06,14,0,0,0,0,11,3,0,10,4,0,7,0,7,0,0,10,4,0,0,0
1403,CUST0000890280,200613,2006-05-28,9,22.86,0,17,0,0,0,12,5,0,17,0,0,14,2,0,1,0,0,17,0,0,0
1404,CUST0000892068,200610,2006-05-07,1,0.71,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1405,CUST0000927074,200614,2006-05-30,19,59.06999999999999,34,0,0,0,0,19,15,0,34,0,0,24,8,2,0,0,0,0,34,0,0
1406,CUST0000930113,200613,2006-05-28,1,19.9,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,6,1
1407,CUST0000931849,200614,2006-05-29,7,12.61,0,11,0,0,0,2,9,0,11,0,0,4,7,0,0,0,11,0,0,0,0
1408,CUST0000933215,200613,2006-05-28,4,9.44,0,13,0,0,0,13,0,0,13,0,0,10,0,3,0,0,13,0,0,0,0
1409,CUST0000938527,200609,2006-04-26,1,19.47,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1
1410,CUST0000958177,200608,2006-04-20,1,1.35,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1411,CUST0000959483,200607,2006-04-14,1,1.02,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,1
1412,CUST0000968222,200613,2006-05-28,6,28.080000000000005,0,10,0,0,0,4,6,0,9,0,1,3,1,5,0,1,3,7,0,0,0
1413,CUST0000969123,200614,2006-05-31,10,61.52999999999999,0,26,0,0,0,24,2,0,26,0,0,22,4,0,0,0,9,17,0,0,0
1414,CUST0000971135,200614,2006-05-30,4,10.69,8,0,0,0,0,4,4,0,8,0,0,3,0,3,2,0,0,8,0,0,0
1415,CUST0000977193,200614,2006-05-30,2,3.38,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0
1416,CUST0000980408,200613,2006-05-22,7,13.72,0,0,8,0,0,1,7,0,8,0,0,2,1,2,3,0,8,0,0,0,0
1417,CUST0000982560,200614,2006-05-30,3,24.3,0,5,0,0,0,2,3,0,5,0,0,3,2,0,0,0,5,0,0,0,0
1418,CUST0000984094,200612,2006-05-21,4,28.73,0,0,9,0,0,7,2,0,9,0,0,8,1,0,0,0,8,0,1,0,0
1419,CUST0000987769,200613,2006-05-27,9,25.110000000000007,18,0,0,0,0,10,8,0,18,0,0,17,0,0,1,0,16,0,0,2,0
1420,CUST0000991565,200610,2006-05-06,3,8.370000000000001,3,0,0,0,0,2,1,0,3,0,0,0,2,0,1,0,3,0,0,0,0
1421,CUST0000066423,200609,2006-04-25,1,8.41,0,7,0,0,7,0,0,0,0,7,0,7,0,0,0,0,7,0,0,0,0
1422,CUST0000150295,200610,2006-05-02,1,31.71,0,5,0,0,5,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0
1423,CUST0000246289,200609,2006-04-25,1,9.0,0,0,4,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0
1424,CUST0000591774,200613,2006-05-26,2,13.35,0,7,0,0,0,6,1,0,1,6,0,7,0,0,0,0,0,7,0,0,0
1425,CUST0000055631,200610,2006-05-06,1,1.28,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1426,CUST0000106770,200612,2006-05-18,1,4.38,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0
1427,CUST0000107770,200612,2006-05-16,1,1.98,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,1
1428,CUST0000109701,200611,2006-05-13,1,3.1500000000000004,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0
1429,CUST0000150333,200608,2006-04-18,1,0.54,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1430,CUST0000162536,200614,2006-05-29,2,0.6,2,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,2,0,0,0,0
1431,CUST0000165033,200613,2006-05-24,1,0.87,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1432,CUST0000220920,200613,2006-05-23,4,6.300000000000001,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0
1433,CUST0000242769,200612,2006-05-19,2,15.43,0,3,0,0,0,0,3,0,3,0,0,0,1,0,2,0,3,0,0,0,1
1434,CUST0000272904,200612,2006-05-17,1,7.140000000000001,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1
1435,CUST0000300328,200610,2006-05-05,2,6.34,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1436,CUST0000301201,200612,2006-05-18,1,1.02,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1437,CUST0000308121,200611,2006-05-11,1,9.48,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1438,CUST0000345373,200610,2006-05-04,1,2.55,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0
1439,CUST0000377358,200612,2006-05-19,1,7.489999999999998,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1
1440,CUST0000398539,200611,2006-05-09,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1441,CUST0000405053,200610,2006-05-05,1,0.42,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1442,CUST0000409627,200608,2006-04-18,1,11.34,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0
1443,CUST0000481776,200613,2006-05-25,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1444,CUST0000484399,200613,2006-05-22,1,1.15,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,1
1445,CUST0000490525,200612,2006-05-17,1,13.56,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1446,CUST0000519981,200608,2006-04-17,1,0.03,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1447,CUST0000520619,200613,2006-05-26,2,7.74,0,0,5,0,0,4,1,0,5,0,0,5,0,0,0,0,0,5,0,0,0
1448,CUST0000547921,200613,2006-05-23,1,3.1,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
1449,CUST0000548473,200608,2006-04-20,1,11.31,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1450,CUST0000552556,200613,2006-05-26,3,10.02,0,0,3,0,0,1,2,0,3,0,0,2,1,0,0,0,3,0,0,0,0
1451,CUST0000570805,200612,2006-05-16,1,5.06,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1452,CUST0000583299,200611,2006-05-12,1,0.27,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1453,CUST0000643960,200610,2006-05-07,1,0.03,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1454,CUST0000683624,200611,2006-05-09,2,2.26,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0
1455,CUST0000691264,200607,2006-04-16,1,0.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1456,CUST0000725725,200613,2006-05-25,1,0.53,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1457,CUST0000732461,200611,2006-05-10,2,3.31,0,0,0,3,0,1,2,0,3,0,0,1,2,0,0,0,0,0,3,0,0
1458,CUST0000733822,200613,2006-05-22,3,16.19,0,3,0,0,0,1,2,0,3,0,0,0,3,0,0,0,0,1,0,2,0
1459,CUST0000740535,200612,2006-05-16,1,1.18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1460,CUST0000777452,200614,2006-05-29,4,10.91,0,5,0,0,0,0,5,0,5,0,0,3,1,0,1,0,5,0,0,0,0
1461,CUST0000778176,200610,2006-05-01,1,11.22,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1
1462,CUST0000786966,200612,2006-05-16,1,2.4,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,1
1463,CUST0000816240,200607,2006-04-13,1,1.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1464,CUST0000832277,200609,2006-04-28,2,4.28,4,0,0,0,0,3,1,0,4,0,0,1,0,3,0,0,4,0,0,0,0
1465,CUST0000841576,200608,2006-04-21,1,1.21,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0
1466,CUST0000865834,200609,2006-04-28,1,3.96,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1
1467,CUST0000866601,200613,2006-05-24,1,6.49,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0
1468,CUST0000899003,200614,2006-05-31,2,6.53,0,5,0,0,0,4,1,0,5,0,0,4,1,0,0,0,0,5,0,0,1
1469,CUST0000899895,200611,2006-05-13,2,7.88,0,0,0,4,0,3,1,0,4,0,0,1,0,3,0,0,0,4,0,0,1
1470,CUST0000900382,200614,2006-05-30,3,5.77,6,0,0,0,0,3,3,0,6,0,0,1,2,3,0,0,4,0,2,0,0
1471,CUST0000916506,200613,2006-05-23,2,1.7,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,1
1472,CUST0000918462,200613,2006-05-24,1,2.33,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0
1473,CUST0000977889,200607,2006-04-14,1,8.370000000000001,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,5,1
1474,CUST0000980779,200612,2006-05-19,1,10.03,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0
1475,CUST0000988538,200610,2006-05-04,1,1.7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1476,CUST0000995942,200611,2006-05-14,1,2.93,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,1
1477,CUST0000121492,200610,2006-05-05,1,15.04,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1478,CUST0000014944,200611,2006-05-13,1,2.55,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1479,CUST0000019337,200609,2006-04-29,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1480,CUST0000090867,200611,2006-05-13,1,4.36,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1481,CUST0000106420,200607,2006-04-10,1,11.55,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1482,CUST0000216551,200610,2006-05-01,1,3.57,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1483,CUST0000308745,200610,2006-05-06,2,1.03,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1484,CUST0000431167,200609,2006-04-26,1,3.72,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1485,CUST0000457391,200611,2006-05-11,1,0.03,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1486,CUST0000462108,200609,2006-04-24,1,2.94,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1487,CUST0000493248,200607,2006-04-13,1,1.87,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0
1488,CUST0000541731,200613,2006-05-24,1,1.37,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1489,CUST0000551656,200608,2006-04-23,1,0.61,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1490,CUST0000578260,200607,2006-04-10,1,0.31,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1491,CUST0000708744,200613,2006-05-24,1,0.25,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1492,CUST0000762902,200607,2006-04-12,1,13.45,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,1
1493,CUST0000788532,200612,2006-05-15,1,0.62,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1494,CUST0000800342,200614,2006-05-29,1,9.23,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1
1495,CUST0000840471,200613,2006-05-26,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1496,CUST0000883751,200610,2006-05-06,1,3.12,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1497,CUST0000962125,200608,2006-04-21,1,0.28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1498,CUST0000991195,200608,2006-04-17,1,0.3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1499,CUST0000003447,200614,2006-05-31,13,127.39999999999998,0,68,0,0,46,16,6,0,14,53,1,47,12,8,0,1,68,0,0,0,0
1500,CUST0000096346,200614,2006-05-31,4,4.32,0,0,4,0,0,0,4,0,3,0,1,0,3,0,0,1,4,0,0,0,0
1501,CUST0000259182,200608,2006-04-23,9,95.29,47,0,0,0,30,12,5,17,15,13,2,6,6,33,0,2,0,0,47,0,1
1502,CUST0000471643,200613,2006-05-27,14,173.09,119,0,0,0,108,5,6,64,10,44,1,92,8,17,1,1,119,0,0,0,0
1503,CUST0000487479,200614,2006-05-29,37,273.82000000000005,121,0,0,0,24,80,17,0,85,35,1,30,52,38,0,1,10,0,77,34,0
1504,CUST0000503973,200613,2006-05-24,8,60.40000000000001,0,18,0,0,7,4,7,0,10,7,1,13,4,0,0,1,4,0,0,14,0
1505,CUST0000623415,200613,2006-05-24,9,47.11,0,0,22,0,0,16,6,0,11,9,2,14,2,4,0,2,22,0,0,0,0
1506,CUST0000654492,200614,2006-05-31,10,56.85000000000001,0,33,0,0,10,20,3,0,5,26,2,8,2,21,0,2,14,19,0,0,0
1507,CUST0000917696,200613,2006-05-26,11,92.69,11,0,0,0,0,2,9,0,5,0,6,2,3,0,0,6,11,0,0,0,0
1508,CUST0000996890,200614,2006-05-31,3,23.250000000000004,0,6,0,0,4,1,1,0,1,4,1,0,5,0,0,1,0,0,1,5,0
1509,CUST0000998017,200613,2006-05-25,9,114.51,32,0,0,0,11,18,3,0,20,11,1,5,1,23,2,1,0,0,32,0,0
1510,CUST0000001052,200612,2006-05-20,3,6.62,0,0,6,0,0,4,2,0,2,4,0,1,0,4,1,0,0,4,1,1,0
1511,CUST0000001392,200614,2006-05-30,12,368.39,189,0,0,0,173,14,2,157,5,27,0,98,0,91,0,0,189,0,0,0,0
1512,CUST0000002218,200614,2006-05-29,11,40.2,44,0,0,0,16,27,1,0,12,32,0,29,9,6,0,0,9,0,35,0,0
1513,CUST0000004825,200612,2006-05-15,2,33.03,11,0,0,0,10,0,1,0,1,10,0,11,0,0,0,0,11,0,0,0,0
1514,CUST0000005053,200614,2006-05-31,21,481.85,0,165,0,0,138,22,5,58,18,89,0,10,62,93,0,0,165,0,0,0,0
1515,CUST0000006445,200614,2006-05-30,12,54.2,0,0,48,0,6,37,5,0,31,17,0,45,3,0,0,0,0,48,0,0,0
1516,CUST0000009422,200614,2006-05-31,12,104.01999999999998,0,0,39,0,6,29,4,0,23,16,0,32,4,0,3,0,39,0,0,0,0
1517,CUST0000009537,200613,2006-05-27,22,199.19,0,0,85,0,16,62,7,0,51,34,0,70,12,3,0,0,56,29,0,0,0
1518,CUST0000010532,200613,2006-05-28,15,102.46,0,46,0,0,15,20,11,0,20,25,1,36,2,7,0,1,6,32,0,8,0
1519,CUST0000011068,200613,2006-05-27,11,114.48000000000002,77,0,0,0,43,33,1,26,30,21,0,37,2,38,0,0,77,0,0,0,0
1520,CUST0000011647,200607,2006-04-15,1,44.74,0,0,7,0,7,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0
1521,CUST0000011873,200613,2006-05-24,6,57.18000000000001,0,0,42,0,21,20,1,0,8,34,0,41,0,0,1,0,1,41,0,0,0
1522,CUST0000013725,200612,2006-05-21,3,62.45,0,0,30,0,21,9,0,0,0,30,0,12,0,18,0,0,30,0,0,0,0
1523,CUST0000016376,200613,2006-05-27,12,443.41,0,0,156,0,149,7,0,75,1,80,0,149,1,6,0,0,156,0,0,0,0
1524,CUST0000016975,200613,2006-05-22,14,88.78,79,0,0,0,34,41,4,29,33,17,0,42,6,29,2,0,79,0,0,0,0
1525,CUST0000018390,200612,2006-05-20,6,68.28999999999999,30,0,0,0,23,6,1,0,7,23,0,21,1,8,0,0,0,30,0,0,0
1526,CUST0000025448,200613,2006-05-25,7,223.59,0,112,0,0,111,0,1,52,1,59,0,59,0,52,1,0,112,0,0,0,0
1527,CUST0000027188,200612,2006-05-21,5,14.3,13,0,0,0,0,6,7,0,7,6,0,6,0,6,1,0,12,1,0,0,0
1528,CUST0000027294,200607,2006-04-12,1,9.54,0,0,0,6,6,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,1
1529,CUST0000027873,200613,2006-05-25,15,135.99,0,0,83,0,50,28,5,0,24,59,0,59,9,12,3,0,12,45,26,0,0
1530,CUST0000028077,200614,2006-05-31,8,71.75,0,0,49,0,32,17,0,0,7,42,0,39,0,10,0,0,49,0,0,0,1
1531,CUST0000028627,200609,2006-04-28,1,13.95,12,0,0,0,12,0,0,0,0,12,0,12,0,0,0,0,12,0,0,0,0
1532,CUST0000029326,200612,2006-05-18,3,105.65,0,0,31,0,29,0,2,20,2,9,0,2,0,29,0,0,31,0,0,0,0
1533,CUST0000032813,200614,2006-05-31,23,259.29,0,0,122,0,41,73,8,0,45,77,0,74,1,47,0,0,13,100,0,9,0
1534,CUST0000033395,200610,2006-05-06,4,53.98,0,30,0,0,15,15,0,15,9,6,0,15,0,15,0,0,0,0,0,30,0
1535,CUST0000034023,200613,2006-05-27,6,168.98999999999995,0,71,0,0,64,3,4,49,7,15,0,18,3,49,1,0,71,0,0,0,0
1536,CUST0000036792,200614,2006-05-30,14,135.74,0,56,0,0,16,36,4,0,23,33,0,30,6,16,4,0,56,0,0,0,0
1537,CUST0000037542,200614,2006-05-31,24,121.36,0,0,86,0,10,61,15,0,41,45,0,62,6,18,0,0,4,82,0,0,0
1538,CUST0000038793,200614,2006-05-31,13,119.28,95,0,0,0,61,29,5,61,15,19,0,53,1,40,1,0,48,47,0,0,0
1539,CUST0000039202,200612,2006-05-15,3,78.23,29,0,0,0,28,0,1,20,1,8,0,0,21,8,0,0,29,0,0,0,0
1540,CUST0000039828,200613,2006-05-26,14,109.79999999999998,0,77,0,0,38,37,2,0,15,62,0,53,4,20,0,0,77,0,0,0,0
1541,CUST0000040270,200613,2006-05-26,2,41.47,0,0,23,0,23,0,0,0,0,23,0,12,0,11,0,0,23,0,0,0,0
1542,CUST0000040366,200614,2006-05-30,17,60.97,53,0,0,0,28,13,12,0,16,37,0,4,19,28,2,0,53,0,0,0,0
1543,CUST0000040819,200614,2006-05-31,6,136.34000000000003,0,62,0,0,58,3,1,38,4,20,0,12,0,49,1,0,0,0,0,62,0
1544,CUST0000042310,200613,2006-05-28,12,66.97,0,41,0,0,12,20,9,0,22,19,0,34,2,4,1,0,36,2,3,0,0
1545,CUST0000042324,200614,2006-05-31,5,49.53,34,0,0,0,19,15,0,0,2,32,0,6,4,24,0,0,34,0,0,0,0
1546,CUST0000043090,200613,2006-05-28,8,40.540000000000006,0,0,28,0,15,7,6,0,13,15,0,13,11,0,4,0,28,0,0,0,0
1547,CUST0000043417,200614,2006-05-30,10,167.25,0,77,0,0,65,12,0,14,12,51,0,77,0,0,0,0,71,6,0,0,0
1548,CUST0000044201,200611,2006-05-08,1,19.33,0,11,0,0,11,0,0,0,0,11,0,11,0,0,0,0,11,0,0,0,1
1549,CUST0000046755,200614,2006-05-30,11,116.56,58,0,0,0,33,21,4,24,19,15,0,21,4,33,0,0,58,0,0,0,0
1550,CUST0000046773,200612,2006-05-15,2,4.8500000000000005,0,9,0,0,8,0,1,0,1,8,0,8,0,0,1,0,0,9,0,0,1
1551,CUST0000047027,200614,2006-05-30,15,217.43,0,0,115,0,92,17,6,44,19,52,0,76,17,22,0,0,4,0,0,111,0
1552,CUST0000047548,200613,2006-05-24,14,166.73000000000005,0,0,84,0,53,26,5,0,24,60,0,66,5,13,0,0,84,0,0,0,0
1553,CUST0000048357,200614,2006-05-30,16,224.94000000000003,154,0,0,0,130,17,7,63,7,84,0,80,1,73,0,0,0,154,0,0,0
1554,CUST0000049880,200613,2006-05-26,7,135.64999999999998,93,0,0,0,90,3,0,77,3,13,0,61,0,32,0,0,93,0,0,0,0
1555,CUST0000053659,200613,2006-05-23,9,107.5,0,69,0,0,49,15,5,38,6,25,0,16,4,49,0,0,59,10,0,0,0
1556,CUST0000054115,200614,2006-05-30,4,20.130000000000006,0,13,0,0,0,12,1,0,8,5,0,5,0,5,3,0,3,0,0,10,0
1557,CUST0000054749,200614,2006-05-31,9,97.68,71,0,0,0,47,22,2,21,15,35,0,28,0,31,12,0,71,0,0,0,0
1558,CUST0000057033,200613,2006-05-25,8,24.880000000000006,0,0,29,0,8,15,6,0,11,18,0,25,4,0,0,0,16,13,0,0,0
1559,CUST0000057417,200614,2006-05-31,43,169.73999999999995,125,0,0,0,6,85,34,0,86,39,0,70,13,40,2,0,125,0,0,0,0
1560,CUST0000058634,200611,2006-05-08,4,204.73,0,70,0,0,70,0,0,55,0,15,0,54,0,16,0,0,70,0,0,0,0
1561,CUST0000059001,200610,2006-05-06,5,30.88,0,20,0,0,13,3,4,0,7,13,0,15,5,0,0,0,20,0,0,0,0
1562,CUST0000060410,200614,2006-05-31,23,187.18,0,131,0,0,69,47,15,34,31,66,0,48,38,45,0,0,0,131,0,0,0
1563,CUST0000061162,200611,2006-05-11,2,18.33,0,0,18,0,11,7,0,0,0,18,0,11,0,7,0,0,7,11,0,0,0
1564,CUST0000062780,200613,2006-05-28,6,19.200000000000006,20,0,0,0,0,17,3,0,15,5,0,3,12,5,0,0,0,20,0,0,0
1565,CUST0000062891,200609,2006-04-29,1,11.43,0,5,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0
1566,CUST0000065671,200614,2006-05-31,11,109.06000000000002,44,0,0,0,0,43,1,0,28,16,0,6,5,28,5,0,5,0,39,0,0
1567,CUST0000067841,200610,2006-05-01,4,99.7,0,50,0,0,43,7,0,28,7,15,0,22,0,28,0,0,50,0,0,0,0
1568,CUST0000068730,200614,2006-05-31,13,249.30000000000004,0,115,0,0,98,13,4,42,17,56,0,53,49,13,0,0,86,27,2,0,0
1569,CUST0000068797,200613,2006-05-28,18,56.74,57,0,0,0,0,50,7,0,31,26,0,30,13,13,1,0,0,57,0,0,0
1570,CUST0000070986,200613,2006-05-24,8,74.75,0,62,0,0,51,9,2,0,5,57,0,5,10,47,0,0,62,0,0,0,0
1571,CUST0000071732,200613,2006-05-23,11,279.54,0,0,135,0,117,17,1,86,13,36,0,50,0,85,0,0,12,123,0,0,0
