CUST_CODE,TOTAL_QUANTITY,TOTAL_SPEND,TOTAL_COME,STORE_FORMAT
CUST0000268961,1797,2367.849999999999,82,SS
CUST0000268961,1,0.78,1,MS
CUST0000268961,6,9.34,1,LS
CUST0000270350,1125,994.21000000000049,40,LS
CUST0000270628,1435,1956.4800000000007,96,LS
CUST0000271479,7,13.06,3,LS
CUST0000272023,1834,2270.5200000000023,148,LS
CUST0000272386,14,23.310000000000002,1,MS
CUST0000272425,6,11.7,1,MS
CUST0000272425,702,934.7300000000007,20,SS
CUST0000272582,136,220.25,7,MS
CUST0000272853,2001,2031.7200000000034,312,LS
CUST0000272853,332,345.74,35,XLS
CUST0000272853,11,11.330000000000002,3,MS
CUST0000272904,41,43.41,9,LS
CUST0000273017,270,383.62999999999977,9,XLS
CUST0000273175,539,441.4100000000002,44,MS
CUST0000273521,15,15.64,2,MS
CUST0000273521,440,651.3900000000001,16,LS
CUST0000273560,847,1287.1400000000006,54,MS
CUST0000273560,8,13.37,1,LS
CUST0000273592,241,474.0899999999998,66,LS
CUST0000273930,1213,2253.6200000000013,75,LS
CUST0000273930,373,370.35000000000014,143,MS
CUST0000274070,40,48.510000000000019,8,XLS
CUST0000274070,221,304.22,28,SS
CUST0000274070,55,78.100000000000009,11,MS
CUST0000274070,529,748.63000000000034,38,LS
CUST0000274137,16,25.410000000000004,2,MS
CUST0000274137,385,522.64,95,LS
CUST0000274139,14,17.520000000000003,7,MS
CUST0000274139,1250,1902.1299999999997,116,LS
CUST0000274165,67,130.17000000000002,4,LS
CUST0000274514,481,700.03999999999985,18,LS
CUST0000274533,27,23.080000000000002,1,LS
CUST0000274585,2,3.5,2,MS
CUST0000274585,426,529.73999999999978,50,LS
CUST0000275005,476,558.4,16,LS
CUST0000275005,543,686.03000000000009,33,MS
CUST0000275436,67,73.25,5,LS
CUST0000275790,108,129.28,4,LS
CUST0000275806,50,41.7,2,XLS
CUST0000275903,396,805.98,50,LS
CUST0000275903,15,33.370000000000005,2,MS
CUST0000275903,348,585.37,23,XLS
CUST0000276154,44,72.85,4,SS
CUST0000276154,202,344.81999999999994,16,LS
CUST0000276154,32,48.09,2,MS
CUST0000276333,1036,1363.7099999999991,159,MS
CUST0000276333,532,622.2299999999999,90,LS
CUST0000276429,767,955.30000000000314,144,LS
CUST0000276429,37,60.8,17,MS
CUST0000276604,448,577.74000000000012,52,LS
CUST0000276604,206,317.08000000000004,39,MS
CUST0000276942,33,51.070000000000007,3,LS
CUST0000276942,215,359.94000000000011,17,MS
CUST0000277064,1954,2001.1700000000017,168,LS
CUST0000277206,21,52.84,1,XLS
CUST0000277206,25,20.95,14,MS
CUST0000277206,54,87.41,11,LS
CUST0000277415,15,22.33,1,LS
CUST0000277675,19,18.020000000000003,6,LS
CUST0000277824,205,293.13000000000005,20,LS
CUST0000277824,103,125.12999999999997,24,MS
CUST0000278111,5,4.3,1,MS
CUST0000278111,1344,1823.87,77,LS
CUST0000278741,867,948.180000000001,76,XLS
CUST0000278741,6,5.6,1,LS
CUST0000278741,24,22.299999999999997,6,MS
CUST0000278821,557,730.35,56,LS
CUST0000278821,4,6.17,1,SS
CUST0000278821,1,0.33,1,MS
CUST0000278887,1,0.21,1,MS
CUST0000278887,1819,6188.2500000000036,99,LS
CUST0000279161,18,6.3900000000000006,1,LS
CUST0000279310,24,35.56,3,XLS
CUST0000279310,30,46.22,5,MS
CUST0000279310,53,87.57,9,LS
CUST0000279477,25,29.740000000000002,5,SS
CUST0000279477,111,160.72,20,LS
CUST0000279477,32,28.53,2,XLS
CUST0000279477,661,727.78,28,MS
CUST0000279958,2153,2114.4700000000016,114,LS
CUST0000279958,4,3.67,3,MS
CUST0000280517,357,465.56999999999988,20,LS
CUST0000280589,196,239.00999999999993,74,SS
CUST0000280589,1373,2073.2199999999975,108,LS
CUST0000280679,7,13.82,3,MS
CUST0000280679,163,231.42000000000002,27,LS
CUST0000280679,1,1.33,1,SS
CUST0000280690,11,9.629999999999999,2,LS
CUST0000280694,178,293.57000000000011,11,XLS
CUST0000280694,1744,2802.3599999999938,109,LS
CUST0000280952,143,148.54999999999998,13,XLS
CUST0000280952,2,2.61,1,MS
CUST0000280952,1,0.98,1,SS
CUST0000280952,3,4.51,1,LS
CUST0000281089,26,74.81,6,SS
CUST0000281353,15,14.3,2,LS
CUST0000281353,10,9.84,2,XLS
CUST0000281968,41,63.11999999999999,15,MS
CUST0000281968,263,382.85,63,LS
CUST0000282032,29,26.689999999999998,15,MS
CUST0000282130,13,20.32,3,MS
CUST0000282130,13,23.55,7,XLS
CUST0000282130,1901,2029.1099999999963,128,LS
CUST0000282214,3,11.77,1,SS
CUST0000282214,82,103.17,5,LS
CUST0000282411,86,117.27,6,SS
CUST0000282411,327,476.21999999999974,46,LS
CUST0000282515,569,540.6099999999999,44,MS
CUST0000282515,647,495.69999999999993,40,XLS
CUST0000282652,27,23.97,3,SS
CUST0000282652,785,1652.5799999999995,21,LS
CUST0000282917,136,219.37,11,XLS
CUST0000282917,729,1052.9499999999994,61,LS
CUST0000282917,1,1.5,1,SS
CUST0000283274,2682,3453.6700000000028,189,LS
CUST0000283740,161,182.12000000000006,40,SS
CUST0000283803,150,194.68999999999994,20,LS
CUST0000284103,853,1283.3599999999997,87,LS
CUST0000284103,217,356.99,26,XLS
CUST0000284103,4,6.38,2,SS
CUST0000284343,1,9.24,1,LS
CUST0000284343,1245,1526.4499999999975,135,MS
CUST0000284451,19,31.64,1,MS
CUST0000284451,389,472.92999999999984,34,LS
CUST0000284451,3,2.16,1,SS
CUST0000284650,18,55.519999999999996,1,LS
CUST0000285276,50,58.030000000000008,15,MS
CUST0000285663,112,135.82999999999998,15,LS
CUST0000287282,420,482.64999999999975,10,LS
CUST0000287482,422,715.39999999999964,34,LS
CUST0000287617,422,402.30999999999983,83,MS
CUST0000287617,14,11.5,6,LS
CUST0000287617,2,2.3899999999999997,1,SS
CUST0000287772,154,204.82999999999996,21,LS
CUST0000287772,71,103.75,11,SS
CUST0000287772,672,650.4699999999998,24,MS
CUST0000287867,1525,2840.4899999999934,183,LS
CUST0000287937,2158,2461.3900000000021,147,SS
CUST0000287937,190,233.21000000000004,9,LS
CUST0000288146,36,62.300000000000011,1,LS
CUST0000288343,22,19.73,2,LS
CUST0000288518,539,650.48,21,LS
CUST0000288662,138,170.52000000000004,40,LS
CUST0000288662,91,102.37,20,MS
CUST0000288788,105,211.85999999999996,14,LS
CUST0000288788,1015,1558.4299999999998,60,MS
CUST0000288788,15,23.12,1,XLS
CUST0000289277,161,175.98,16,SS
CUST0000289277,57,66.72,11,LS
CUST0000289277,251,360.99,22,XLS
CUST0000289401,16,28.71,2,LS
CUST0000289401,38,66.009999999999991,7,MS
CUST0000289425,148,151.92,49,XLS
CUST0000289425,444,493.77000000000021,40,LS
CUST0000289425,77,97.88,21,MS
CUST0000289572,1,3.13,1,MS
CUST0000290774,17,12.120000000000001,4,MS
CUST0000290793,19,15.780000000000001,2,SS
CUST0000290793,17,19.39,3,MS
CUST0000290793,898,1079.14,51,LS
CUST0000291108,817,973.16999999999985,62,XLS
CUST0000291108,23,30.28,2,MS
CUST0000291108,65,66.580000000000013,10,LS
CUST0000291212,175,308.86999999999989,13,SS
CUST0000291212,121,175.23999999999995,21,LS
CUST0000291432,80,116.78999999999999,23,LS
CUST0000291843,36,26.08,12,SS
CUST0000291861,277,302.42000000000007,14,LS
CUST0000291861,86,92.9,15,XLS
CUST0000291861,923,1321.9800000000009,64,MS
CUST0000291884,63,64.19,8,MS
CUST0000291884,2183,2513.9900000000011,87,LS
CUST0000291884,322,331.03999999999979,30,SS
CUST0000291957,25,22.74,1,MS
CUST0000291957,14,14.120000000000001,2,SS
CUST0000291957,2382,2618.249999999995,116,LS
CUST0000292032,2121,2359.0799999999986,99,LS
CUST0000292032,243,278.13000000000011,44,MS
CUST0000292032,2,0.58000000000000007,1,XLS
CUST0000292042,42,35.430000000000007,10,MS
CUST0000292042,336,402.98999999999978,62,LS
CUST0000292042,178,274.77,11,XLS
CUST0000292042,25,38.27,8,SS
CUST0000292049,7,10.959999999999999,1,LS
CUST0000292555,2,2.91,1,MS
CUST0000292555,52,97.84,1,SS
CUST0000292555,18,4.72,1,LS
CUST0000292567,64,40.0,1,LS
CUST0000292985,479,527.29000000000008,22,LS
CUST0000292985,34,28.410000000000004,14,XLS
CUST0000293101,29,37.000000000000007,3,LS
CUST0000293101,62,83.720000000000027,16,MS
CUST0000293131,1159,2045.9099999999989,105,LS
CUST0000293597,27,45.75,3,LS
CUST0000293597,1672,2423.8300000000004,156,MS
CUST0000294521,50,57.7,6,MS
CUST0000294521,25,35.94,2,LS
CUST0000294638,1988,3132.6699999999905,124,LS
CUST0000294638,26,32.620000000000005,5,SS
CUST0000294682,19,36.04,4,LS
CUST0000294682,584,782.64000000000033,37,MS
CUST0000294815,128,117.82,14,MS
CUST0000294865,11,16.71,1,LS
CUST0000295117,3,2.2399999999999998,2,SS
CUST0000295117,2,1.1400000000000001,1,MS
CUST0000295117,292,370.15000000000009,65,LS
CUST0000295167,85,161.03,3,MS
CUST0000295167,5,6.5600000000000005,2,XLS
CUST0000295167,1042,1611.5800000000004,69,LS
CUST0000295901,668,1261.8799999999994,58,LS
CUST0000296012,9,8.14,4,MS
CUST0000296204,1034,1340.2000000000016,74,LS
CUST0000296291,906,1724.4499999999994,228,LS
CUST0000296379,42,82.84,6,LS
CUST0000297035,34,39.04,1,XLS
CUST0000297139,881,792.72000000000207,59,MS
CUST0000297249,2,5.27,1,LS
CUST0000297521,119,173.21999999999991,47,MS
CUST0000297521,8,9.77,3,SS
CUST0000297521,3,2.9,1,LS
CUST0000297608,2048,2068.740000000003,124,SS
CUST0000297678,29,50.8,1,LS
CUST0000297678,1,4.85,1,XLS
CUST0000297970,14,23.72,1,LS
CUST0000297970,1,0.79,1,MS
CUST0000297983,34,32.05,5,LS
CUST0000297983,7,7.9699999999999989,2,MS
CUST0000297983,4,2.7800000000000002,2,SS
CUST0000298408,110,188.01000000000005,11,LS
CUST0000298700,1,1.85,1,MS
CUST0000298739,22,26.270000000000003,2,LS
CUST0000298739,3,3.51,1,MS
CUST0000298919,67,58.040000000000006,7,LS
CUST0000298919,11,11.59,1,SS
CUST0000298951,171,167.48000000000005,54,SS
CUST0000298951,925,933.60000000000048,85,LS
CUST0000299009,167,335.28999999999996,6,LS
CUST0000299174,98,109.22,16,MS
CUST0000299174,523,571.04,80,LS
CUST0000299182,17,20.39,1,XLS
CUST0000299182,1605,1786.529999999997,72,LS
CUST0000299294,1,1.11,1,LS
CUST0000299443,33,48.04,2,LS
CUST0000299856,1106,1747.7500000000014,95,LS
CUST0000299856,50,70.18,17,MS
CUST0000299856,112,172.65999999999997,12,SS
CUST0000299905,23,22.61,1,MS
CUST0000299905,2,2.22,1,LS
CUST0000300136,18,27.529999999999998,5,LS
CUST0000300136,51,57.98,20,SS
CUST0000300206,33,43.29,2,LS
CUST0000300328,81,98.34,22,LS
CUST0000300328,482,666.18000000000006,15,XLS
CUST0000300328,6,3.5199999999999996,3,MS
CUST0000300829,955,1297.2500000000005,81,LS
CUST0000300829,347,403.0,91,MS
CUST0000300913,12,12.41,4,SS
CUST0000301027,23,35.99,1,SS
CUST0000301140,66,111.85000000000002,19,LS
CUST0000301201,6,1.02,1,MS
CUST0000301267,269,554.28,12,LS
CUST0000301267,12,14.33,2,SS
CUST0000301347,1002,1132.3799999999997,82,LS
CUST0000301586,1058,1245.1799999999998,138,LS
CUST0000301586,13,10.899999999999999,4,MS
CUST0000301823,4,11.860000000000001,1,LS
CUST0000301823,76,106.36000000000001,19,MS
CUST0000301955,42,64.83,2,MS
CUST0000301955,27,47.099999999999994,3,LS
CUST0000302280,21,32.36,3,LS
CUST0000302280,27,31.38,13,SS
CUST0000302280,3,4.28,1,MS
CUST0000302301,73,104.99,3,LS
CUST0000302301,54,67.429999999999993,10,SS
CUST0000302308,88,70.65,17,LS
CUST0000302355,1055,1554.2400000000005,118,LS
CUST0000302355,6,9.15,3,SS
CUST0000302718,176,431.70999999999992,20,LS
CUST0000302718,7,15.04,3,XLS
CUST0000302718,558,889.08999999999878,143,SS
CUST0000302781,1,2.09,1,XLS
CUST0000302781,428,296.47999999999973,97,LS
CUST0000303021,46,58.94,2,LS
CUST0000303021,525,756.42999999999984,29,XLS
CUST0000303410,1236,1759.4399999999987,53,MS
CUST0000303669,6,6.22,1,SS
CUST0000303755,166,180.83000000000004,38,MS
CUST0000303755,146,118.01000000000008,48,SS
CUST0000303963,3,3.9799999999999995,1,LS
CUST0000303966,511,486.00999999999971,97,MS
CUST0000303966,52,75.31,2,XLS
CUST0000304008,1,0.31,1,SS
CUST0000304008,38,42.660000000000011,5,MS
CUST0000304008,706,741.78999999999951,30,LS
CUST0000304476,8,4.05,1,LS
CUST0000304719,108,181.82,17,LS
CUST0000304719,13,11.05,1,MS
CUST0000304922,139,73.56,37,LS
CUST0000304922,19,20.39,4,MS
CUST0000305103,51,59.11,20,SS
CUST0000305103,2038,2973.5400000000027,145,LS
CUST0000305103,52,82.570000000000007,4,MS
CUST0000305191,2381,4321.8999999999942,167,LS
CUST0000305191,543,637.2299999999999,98,SS
CUST0000305191,625,745.41999999999916,151,MS
CUST0000306168,53,70.54,2,MS
CUST0000306198,1102,795.75,105,LS
CUST0000306533,8,10.350000000000001,1,LS
CUST0000306580,3291,4397.6600000000053,203,LS
CUST0000306843,1,0.38,1,SS
CUST0000306843,11,14.530000000000001,2,LS
CUST0000306843,12,18.520000000000003,1,XLS
CUST0000307007,3219,4398.669999999991,190,LS
CUST0000307007,1,1.48,1,SS
CUST0000307007,5,7.36,4,XLS
CUST0000307236,16,17.89,1,SS
CUST0000307236,1833,2052.2399999999961,63,LS
CUST0000307236,126,157.4,11,MS
CUST0000307323,10,8.11,7,MS
CUST0000307323,817,837.56999999999914,109,LS
CUST0000307323,83,160.45,8,SS
CUST0000307403,10,10.120000000000001,1,LS
CUST0000307406,36,72.16,2,MS
CUST0000307693,14,19.520000000000003,7,MS
CUST0000307693,378,459.49999999999983,36,LS
CUST0000308121,1,9.48,1,XLS
CUST0000308433,264,253.32,77,MS
CUST0000308522,98,162.2,5,MS
CUST0000308575,1,1.29,1,MS
CUST0000308575,273,460.15,128,LS
CUST0000308627,41,65.58,4,SS
CUST0000308627,190,347.42000000000007,13,MS
CUST0000308627,36,68.06,4,LS
CUST0000308745,17,15.130000000000003,2,MS
CUST0000308745,208,248.85000000000008,38,LS
CUST0000309037,3,1.1099999999999999,1,SS
CUST0000309078,20,10.77,1,MS
CUST0000309078,2,4.38,1,LS
CUST0000309104,1085,1573.96,96,LS
CUST0000309104,7,12.799999999999999,1,MS
CUST0000309104,36,63.33,6,SS
CUST0000309109,184,316.3,42,LS
CUST0000309773,2,1.1600000000000001,2,SS
CUST0000309773,1993,2582.6999999999944,213,LS
CUST0000309773,39,45.18,18,MS
CUST0000309803,1,1.53,1,SS
CUST0000309974,299,407.22,70,MS
CUST0000309981,1863,3367.6300000000019,54,LS
CUST0000310334,35,32.029999999999994,8,SS
CUST0000310334,1704,1886.1500000000046,232,LS
CUST0000310334,2,1.21,2,MS
CUST0000310381,14,9.120000000000001,1,MS
CUST0000310512,868,1664.6200000000003,144,LS
CUST0000310786,6,5.61,1,SS
CUST0000310786,1430,2895.6299999999992,135,LS
CUST0000310844,11,15.590000000000003,2,XLS
CUST0000310844,12,50.85,3,MS
CUST0000310844,475,1527.8499999999995,58,LS
CUST0000310844,9,41.76,2,SS
CUST0000310870,564,694.62000000000012,26,XLS
CUST0000310870,353,373.56999999999971,25,LS
CUST0000310870,185,302.65999999999997,45,SS
CUST0000311051,975,990.649999999999,130,SS
CUST0000311051,2,2.85,2,MS
CUST0000311051,261,333.04999999999973,80,LS
CUST0000311194,305,324.85000000000008,44,LS
CUST0000311496,443,426.44999999999987,81,LS
CUST0000311496,3,4.84,2,XLS
CUST0000312303,4,4.85,2,XLS
CUST0000312303,1588,1878.8599999999985,189,LS
CUST0000312327,5,13.12,1,LS
CUST0000312428,300,541.15999999999985,68,LS
CUST0000312927,104,193.84000000000003,26,LS
CUST0000313011,67,65.530000000000015,10,LS
CUST0000313011,1,0.75,1,SS
CUST0000313011,1233,1264.9900000000007,59,MS
CUST0000313294,89,98.21999999999997,14,LS
CUST0000313370,36,37.35,1,XLS
CUST0000313426,522,714.31,27,MS
CUST0000313426,178,211.99999999999994,11,LS
CUST0000313722,561,702.13999999999965,46,LS
CUST0000313722,4,5.88,1,SS
CUST0000313963,27,30.42,5,MS
CUST0000313963,2726,3410.3399999999965,365,LS
CUST0000313963,9,7.2999999999999989,5,SS
CUST0000313976,1030,1368.0000000000014,38,LS
CUST0000313976,8,11.55,1,SS
CUST0000314165,17,11.41,2,MS
CUST0000314165,762,930.87999999999965,65,LS
CUST0000314371,158,180.39000000000004,27,SS
CUST0000314371,493,595.7,175,LS
CUST0000314371,19,10.889999999999999,6,MS
CUST0000314465,47,39.68,11,LS
CUST0000314465,55,100.81,16,SS
CUST0000314496,1452,2131.199999999998,147,LS
CUST0000314496,5,4.64,3,SS
CUST0000314496,2,3.3699999999999997,1,MS
CUST0000314931,3537,2387.2499999999918,208,LS
CUST0000315095,331,356.42999999999995,70,LS
CUST0000315095,16,15.65,2,SS
CUST0000315095,16,14.16,4,MS
CUST0000315693,33,35.93,4,XLS
CUST0000315693,4,3.01,2,SS
CUST0000315693,678,925.17000000000019,170,LS
CUST0000315693,1,0.88,1,MS
CUST0000315792,397,466.21999999999997,24,LS
CUST0000315873,3,4.3599999999999994,2,MS
CUST0000315873,11,8.72,3,LS
CUST0000315924,30,15.969999999999999,6,SS
CUST0000315924,19,16.07,2,LS
CUST0000316344,28,38.79,11,SS
CUST0000316344,77,138.23000000000002,7,LS
CUST0000316653,689,932.65000000000055,92,LS
CUST0000316653,22,19.11,14,MS
CUST0000316653,103,166.94,32,SS
CUST0000316692,19,20.310000000000002,7,LS
CUST0000316692,9,9.18,2,XLS
CUST0000316692,19,35.3,4,MS
CUST0000317407,70,106.47999999999999,4,LS
CUST0000317490,187,214.06999999999994,37,SS
CUST0000317490,8,20.27,1,MS
CUST0000318306,27,42.180000000000007,2,SS
CUST0000318306,342,612.51000000000033,21,LS
CUST0000318306,62,111.12,3,MS
CUST0000318461,194,280.06000000000006,28,MS
CUST0000318461,508,612.06999999999948,70,LS
CUST0000318461,1,3.85,1,XLS
CUST0000318596,10,8.4400000000000013,1,SS
CUST0000318596,1568,1310.3400000000015,86,LS
CUST0000318790,178,181.7,41,XLS
CUST0000318790,5,5.6999999999999993,2,LS
CUST0000318791,7,5.56,1,MS
CUST0000319241,153,266.00999999999988,10,LS
CUST0000319316,11,6.77,2,LS
CUST0000319316,926,826.09999999999991,35,MS
CUST0000319316,154,113.31999999999998,4,SS
CUST0000319505,3,7.34,1,LS
CUST0000319505,3,3.5300000000000002,1,MS
CUST0000319762,4,3.08,1,LS
CUST0000319945,429,505.27,125,SS
CUST0000320034,810,1247.3699999999994,82,XLS
CUST0000320034,23,45.93,2,MS
CUST0000320034,12,14.689999999999998,3,LS
CUST0000320138,2745,6612.5800000000181,105,LS
CUST0000320257,924,1097.51,61,SS
CUST0000320265,2,2.23,1,LS
CUST0000320358,3,10.5,1,SS
CUST0000320358,1555,1999.7399999999991,68,XLS
CUST0000320358,21,29.229999999999997,5,MS
CUST0000320358,14,27.7,4,LS
CUST0000320773,4,3.8200000000000003,1,LS
CUST0000321438,28,46.569999999999993,1,MS
CUST0000321850,1008,1947.4599999999984,143,SS
CUST0000321850,244,360.92000000000007,33,LS
CUST0000321850,209,309.4799999999999,49,MS
CUST0000321957,1643,2425.0799999999981,105,XLS
CUST0000322183,2565,3643.7599999999939,90,MS
CUST0000322431,57,93.240000000000009,1,LS
CUST0000322481,59,88.389999999999986,5,LS
CUST0000322541,2,0.85,1,MS
CUST0000322541,1096,1313.0099999999998,243,LS
CUST0000322579,21,17.11,4,MS
CUST0000323196,21,20.529999999999998,4,LS
CUST0000323567,64,85.22,3,LS
CUST0000323706,3,20.090000000000003,2,LS
CUST0000324002,40,34.32,5,MS
CUST0000324002,25,14.11,5,LS
CUST0000324222,836,776.35000000000048,114,SS
CUST0000324222,10,11.659999999999998,1,LS
CUST0000324362,13,13.049999999999999,4,SS
CUST0000324362,128,213.40999999999997,25,LS
CUST0000324362,108,148.77999999999997,49,MS
CUST0000324439,9,14.690000000000001,1,LS
CUST0000325091,10,15.34,2,SS
CUST0000325091,77,99.1,14,LS
CUST0000325091,14,8.92,1,MS
CUST0000325310,1,0.63,1,MS
CUST0000325310,551,942.34999999999957,74,LS
CUST0000325483,81,91.710000000000008,29,MS
CUST0000325483,129,133.75000000000003,29,LS
CUST0000325483,4,5.37,1,SS
CUST0000325746,116,110.75,7,LS
CUST0000325862,921,1072.2299999999982,74,XLS
CUST0000325897,1080,1138.7900000000002,114,LS
CUST0000325897,4,5.82,1,MS
CUST0000326029,1,1.92,1,LS
CUST0000326043,192,407.37000000000012,35,LS
CUST0000326043,625,894.95000000000027,33,MS
CUST0000326043,14,27.229999999999997,2,XLS
CUST0000326092,390,485.8299999999997,33,LS
CUST0000326092,44,65.600000000000023,10,SS
CUST0000326328,173,178.94000000000005,42,LS
CUST0000326357,3,3.3499999999999996,2,SS
CUST0000326357,1456,2483.3200000000043,83,LS
CUST0000326357,4,5.2100000000000009,1,MS
CUST0000326362,24,18.46,1,MS
CUST0000326502,347,577.81999999999971,114,LS
CUST0000326502,3,3.83,2,MS
CUST0000326711,815,861.52999999999986,83,LS
CUST0000326711,266,278.11,51,MS
CUST0000326711,16,13.329999999999998,8,SS
CUST0000326784,28,49.629999999999995,1,MS
CUST0000326875,404,386.99999999999977,93,MS
CUST0000326875,74,126.17,22,SS
CUST0000326951,9,12.91,3,SS
CUST0000326951,1845,1606.4000000000033,102,LS
CUST0000327087,1,1.24,1,XLS
CUST0000327087,1,1.53,1,MS
CUST0000327218,459,697.12000000000046,157,LS
CUST0000327218,91,74.06,29,SS
CUST0000327274,2002,2396.38,165,LS
CUST0000327293,1738,1896.3799999999928,133,MS
CUST0000327595,7,13.38,3,LS
CUST0000327595,213,206.66000000000003,71,MS
CUST0000327790,379,605.13000000000011,35,LS
CUST0000327940,475,579.33999999999969,92,LS
CUST0000327940,17,14.189999999999998,5,MS
CUST0000328011,1172,1636.8200000000011,56,LS
CUST0000328011,661,983.1500000000002,28,MS
CUST0000328598,3,4.83,1,MS
CUST0000328659,185,213.30000000000013,67,LS
CUST0000329123,34,40.759999999999991,10,LS
CUST0000329123,22,22.58,5,SS
CUST0000329240,14,18.22,1,XLS
CUST0000329284,1,3.6,1,MS
CUST0000329284,50,38.910000000000004,14,LS
CUST0000329314,59,168.44,21,MS
CUST0000329314,169,245.6699999999999,55,SS
CUST0000329411,341,367.80999999999983,67,SS
CUST0000329411,1836,1858.930000000001,98,LS
CUST0000329420,10,8.3999999999999986,2,SS
CUST0000329564,225,268.62999999999988,77,MS
CUST0000329564,74,79.37,17,XLS
CUST0000329564,17,18.379999999999995,6,LS
CUST0000329724,6,5.63,1,XLS
CUST0000329724,697,998.51999999999975,52,LS
CUST0000330389,29,53.989999999999995,12,XLS
CUST0000330389,22,21.94,8,LS
CUST0000330871,34,28.260000000000005,7,LS
CUST0000331413,12,7.76,8,LS
CUST0000331413,2352,2843.5999999999945,227,XLS
CUST0000331413,14,31.0,4,MS
CUST0000332030,200,183.81,14,LS
CUST0000332648,432,592.83999999999992,28,LS
CUST0000332689,642,636.05000000000246,278,SS
CUST0000332689,11,12.97,1,LS
CUST0000332689,3,0.84999999999999987,1,MS
CUST0000332983,53,71.669999999999987,6,LS
CUST0000332983,1276,1585.9400000000037,171,MS
CUST0000333211,13,14.059999999999999,1,MS
CUST0000333211,15,14.67,2,SS
CUST0000333211,471,607.13000000000022,55,LS
CUST0000333370,10,10.13,3,LS
CUST0000333370,3,2.02,2,MS
CUST0000333648,34,49.830000000000005,2,LS
CUST0000333947,1320,1811.1899999999987,40,XLS
CUST0000333947,66,76.179999999999978,35,MS
CUST0000334297,102,114.87,35,SS
CUST0000334297,813,631.06999999999948,81,MS
CUST0000334297,1088,842.319999999999,62,LS
CUST0000334951,467,605.01999999999953,31,MS
CUST0000334951,15,17.910000000000004,1,LS
CUST0000334951,12,16.160000000000004,1,XLS
CUST0000335292,5,6.95,2,LS
CUST0000335542,1375,1566.5400000000004,229,MS
CUST0000335542,388,476.89999999999986,29,LS
CUST0000335632,5,4.43,3,MS
CUST0000335632,5,6.9700000000000006,3,SS
